City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
222,lebu,-37.6167,-73.65,41.25,81,4,3.83,CL,1693047174
223,saudarkrokur,65.7461,-19.6394,63.03,72,100,19.35,IS,1693047175
224,tenno,39.9,139.9667,85.21,82,24,7.43,JP,1693047175
225,inirida,3.8653,-67.9239,72.7,97,20,1.21,CO,1693046928
226,winkler,49.1817,-97.941,53.56,93,0,1.14,CA,1693047147
227,georgetown,5.4112,100.3354,82.33,77,20,4.61,MY,1693047128
228,itoman,26.1247,127.6694,82.42,88,40,4.61,JP,1693047178
229,svetlyy,54.675,20.1347,78.85,72,100,8.55,RU,1693047179
230,malanje,-9.5402,16.341,90.75,22,85,4.25,AO,1693047180
231,turpan,42.9333,89.1667,104.85,9,0,5.66,CN,1693047181
232,kasempa,-13.4584,25.8338,95.16,7,76,3.91,ZM,1693047182
233,cabo san lucas,22.8909,-109.9124,83.61,84,31,1.01,MX,1693047166
234,mount isa,-20.7333,139.5,64.17,36,0,8.05,AU,1693047183
235,crane,31.3974,-102.3501,80.15,54,60,2.84,US,1693047184
236,kyabe,9.4515,18.9449,86.54,69,94,3.8,TD,1693047184
237,mount pearl,47.5166,-52.7813,56.95,97,75,6.91,CA,1693047185
238,ust-nera,64.5667,143.2,47.66,69,77,1.88,RU,1693047186
239,fort st. john,56.2499,-120.8529,58.89,67,0,10.36,CA,1693047187
240,panjab,34.388,67.0233,73.29,13,3,8.28,AF,1693047187
241,merrill,45.1805,-89.6835,62.55,98,0,3.44,US,1693047188
242,ghanzi,-21.5667,21.7833,73.17,13,13,16.13,BW,1693047188
243,wanning,18.8003,110.3967,84.94,76,100,11.05,CN,1693047189
244,saipan,15.1355,145.701,81.3,100,40,5.99,MP,1693047190
245,hakui,36.8833,136.7833,82.26,87,29,6.04,JP,1693047191
246,port saint john's,-31.6229,29.5448,68.0,28,1,22.64,ZA,1693047191
247,la ronge,55.1001,-105.2842,55.65,88,0,6.91,CA,1693047192
248,vernon,50.2581,-119.2691,62.13,68,38,2.3,CA,1693047193
249,ialibu,-6.2821,143.9935,57.42,100,100,1.43,PG,1693047194
250,vila franca do campo,37.7167,-25.4333,75.61,75,27,14.25,PT,1693047194
251,port lincoln,-34.7333,135.8667,53.33,75,35,9.6,AU,1693047195
